,Artist Name,love,dont,know,do,got,song,make,track,get,loving,cause,bitches,aint,loved,kendrick,girl,say,drake,way,baby,time,bitch,hook,rap,need,fall,fell,want,man,show,loves,hate,new,made,shit,said,have,give,little,life,big,has,go,lovely,lil,see,day,rapper,beat,verse,chance,gambino,flow,let,songs,think,lost,bars,lyrics,tell,take,fuck,good,real,future,bad,bit,hoes,money,gon,childish,year,young,single,hit,best,same,feel,people,video,babe,had,game,thing,high,name,tyler,things,did,come,danny,fans,vic,makes,black,j,end,top,heart,problem,sample,looking,t,keep,look,rocky,rock,gotta,shawty,used,world,women,rich,ill,trust,music,album,word,run,verses,great,call,put,left,wayne,production,creator,story,chainz,streets,dope,pusha,cut,other,stay,hot,double,soul,many,whole,done,gone,action,does,delivers,king,using,genius,produced,hear,going,feeling,tracks,sweatshirt,voice,teenage,dark,girls,tech,classic,havin,domo,drums,remix”,vince,instrumental,raps,slow,push,glove,fiasco,true,ride,told,ladies,sounds,bring,old,brother,kid,last,leave,gave,live,woman,drugs,sex,wit,bronson,biggest,flows,u,thug,lie,came,die,kill,night,lets,mean,fake,find,lovers,past,power,peace,memorable,personal,fighting,dropped,staples,tryna,talk,gloves,released,viewed,badass,logic,genesis,catchy,jewels,infectious,worst,native,drops,paints,standout,third,celebration,shook,part,makin,smokin,born,lit,crazy,comes,complicated,friends,mind,rashad,rhymes,felt,city,art,heard,catch,crew,gimme,dance,rare,internet,working,touch,geek,hood,death,changes,gets,dealing,years,brought,try,easy,takes,banger,freddie,gibbs,turned,experiences,references,release
34,Method Man,74.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,2.0,11.0,3.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Mac Miller,74.0,7.0,8.0,3.0,4.0,27.0,7.0,19.0,5.0,12.0,0.0,2.0,6.0,3.0,16.0,5.0,4.0,13.0,3.0,0.0,7.0,2.0,12.0,9.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,9.0,7.0,2.0,1.0,5.0,0.0,2.0,3.0,4.0,10.0,1.0,3.0,8.0,1.0,3.0,9.0,7.0,9.0,9.0,9.0,8.0,4.0,6.0,2.0,4.0,9.0,1.0,2.0,2.0,1.0,6.0,0.0,8.0,3.0,1.0,0.0,1.0,4.0,7.0,7.0,2.0,7.0,4.0,4.0,5.0,4.0,3.0,7.0,12.0,3.0,3.0,3.0,2.0,5.0,7.0,3.0,4.0,3.0,5.0,5.0,6.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,6.0,2.0,4.0,1.0,2.0,5.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,4.0,3.0,2.0,4.0,5.0,0.0,1.0,4.0,4.0,4.0,5.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,0.0,3.0,4.0,3.0,3.0,0.0,1.0,0.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,14.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
36,Big Sean,81.0,3.0,9.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,Lil Uzi Vert,25.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,The Game,73.0,3.0,1.0,8.0,2.0,0.0,0.0,0.0,2.0,1.0,7.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,21 Savage,27.0,5.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Tech N9ne,20.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,Meek Mill,30.0,2.0,6.0,6.0,7.0,54.0,12.0,38.0,6.0,5.0,0.0,4.0,2.0,6.0,32.0,3.0,4.0,26.0,6.0,0.0,12.0,0.0,24.0,18.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,4.0,18.0,12.0,2.0,2.0,8.0,0.0,4.0,4.0,8.0,20.0,2.0,2.0,16.0,0.0,6.0,18.0,14.0,18.0,18.0,18.0,16.0,6.0,12.0,4.0,8.0,18.0,2.0,0.0,4.0,1.0,10.0,0.0,16.0,6.0,2.0,0.0,4.0,0.0,14.0,14.0,4.0,14.0,8.0,8.0,8.0,4.0,6.0,14.0,0.0,4.0,8.0,6.0,4.0,6.0,14.0,6.0,8.0,4.0,10.0,10.0,12.0,8.0,6.0,10.0,10.0,6.0,0.0,0.0,12.0,4.0,8.0,0.0,5.0,10.0,6.0,0.0,0.0,4.0,6.0,5.0,8.0,0.0,2.0,6.0,8.0,6.0,4.0,8.0,10.0,0.0,2.0,7.0,8.0,8.0,10.0,4.0,8.0,2.0,8.0,8.0,6.0,4.0,0.0,6.0,8.0,6.0,6.0,0.0,2.0,0.0,8.0,8.0,8.0,4.0,8.0,8.0,8.0,4.0,6.0,4.0,8.0,8.0,6.0,0.0,6.0,0.0,4.0,6.0,0.0,8.0,8.0,8.0,6.0,6.0,8.0,4.0,6.0,0.0,6.0,0.0,5.0,0.0,0.0,6.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,6.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,4.0,5.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,0.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0
42,Joyner Lucas,150.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Schoolboy Q,34.0,11.0,9.0,9.0,6.0,51.0,9.0,43.0,3.0,0.0,0.0,1.0,1.0,3.0,32.0,3.0,6.0,41.0,5.0,0.0,12.0,4.0,24.0,25.0,2.0,2.0,2.0,3.0,4.0,4.0,0.0,0.0,15.0,16.0,5.0,1.0,7.0,2.0,2.0,4.0,26.0,20.0,7.0,1.0,15.0,2.0,3.0,17.0,25.0,17.0,13.0,13.0,24.0,3.0,8.0,6.0,8.0,13.0,13.0,2.0,8.0,6.0,7.0,4.0,12.0,5.0,1.0,0.0,1.0,1.0,11.0,13.0,14.0,13.0,7.0,14.0,8.0,6.0,3.0,9.0,0.0,6.0,11.0,9.0,8.0,9.0,7.0,5.0,10.0,4.0,13.0,11.0,12.0,14.0,11.0,7.0,5.0,15.0,2.0,2.0,8.0,2.0,8.0,2.0,4.0,7.0,10.0,0.0,0.0,2.0,7.0,1.0,11.0,0.0,1.0,9.0,14.0,3.0,10.0,12.0,5.0,0.0,3.0,3.0,12.0,12.0,5.0,4.0,4.0,3.0,5.0,10.0,3.0,4.0,0.0,7.0,4.0,9.0,5.0,0.0,1.0,0.0,8.0,6.0,8.0,12.0,6.0,4.0,6.0,2.0,5.0,2.0,6.0,6.0,11.0,0.0,5.0,0.0,2.0,11.0,0.0,4.0,4.0,4.0,11.0,11.0,4.0,2.0,5.0,0.0,5.0,2.0,2.0,0.0,2.0,5.0,1.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,7.0,5.0,10.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,5.0,5.0,0.0,10.0,10.0,0.0,2.0,0.0,3.0,3.0,3.0,10.0,3.0,3.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,3.0,2.0,8.0,6.0,6.0,0.0,4.0,1.0,9.0,2.0,0.0,3.0,2.0,6.0,1.0,0.0,0.0,1.0,2.0,4.0,5.0,4.0,4.0,3.0,1.0,4.0,4.0,6.0,13.0,13.0,4.0,6.0,6.0,13.0
44,2 Chainz,44.0,12.0,3.0,4.0,3.0,27.0,29.0,19.0,3.0,0.0,0.0,1.0,2.0,3.0,16.0,2.0,2.0,13.0,2.0,1.0,6.0,0.0,12.0,9.0,1.0,13.0,0.0,1.0,1.0,1.0,0.0,2.0,9.0,6.0,1.0,1.0,4.0,1.0,2.0,2.0,4.0,10.0,1.0,1.0,8.0,0.0,3.0,9.0,7.0,9.0,9.0,9.0,8.0,3.0,6.0,2.0,4.0,9.0,1.0,0.0,2.0,1.0,5.0,0.0,8.0,3.0,1.0,0.0,1.0,0.0,7.0,7.0,2.0,7.0,4.0,4.0,4.0,2.0,3.0,7.0,0.0,2.0,3.0,3.0,2.0,3.0,7.0,3.0,4.0,2.0,5.0,5.0,6.0,4.0,3.0,5.0,5.0,3.0,0.0,0.0,6.0,2.0,4.0,0.0,2.0,5.0,3.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,5.0,0.0,1.0,3.0,4.0,4.0,5.0,2.0,4.0,1.0,4.0,4.0,3.0,2.0,0.0,3.0,4.0,3.0,3.0,0.0,1.0,0.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,0.0,3.0,1.0,2.0,3.0,0.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
45,Nelly,25.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
